15,1,192.024,126.098576
2,2,91.44,13.154168
42,1,167.64000000000001,108.86207999999999
41,2,164.592,95.25431999999999
11,2,121.92,29.029888
10,1,128.01600000000002,39.462504
64,1,155.7528,99.79024
62,2,170.688,90.7184
62,1,176.784,74.84268
55,1,176.784,70.30676
52,2,170.688,54.431039999999996
3,2,91.44,11.3398
44,1,155.7528,79.3786
41,2,161.54399999999998,85.275296
11,2,164.592,49.89512
9,2,125.27280000000002,45.3592
42,1,188.976,163.29312
35,2,173.73600000000002,86.18248
33,1,188.976,102.0582
9,2,125.27280000000002,38.55532
6,2,124.96799999999999,22.6796
4,2,112.77600000000001,18.597272
46,1,182.88,88.45044
46,2,155.44799999999998,61.23492
54,1,188.976,108.86207999999999
52,2,170.688,81.64656
59,1,155.44799999999998,71.667536
29,2,167.64000000000001,61.23492
36,2,155.44799999999998,76.657048
15,1,158.496,54.431039999999996
6,1,124.96799999999999,22.6796
33,1,192.024,90.7184
4,2,91.44,15.87572
34,2,161.54399999999998,74.84268
7,2,121.92,20.41164
60,1,155.7528,113.398
36,2,161.54399999999998,95.25431999999999
32,1,195.072,133.80964
49,2,158.496,90.7184
16,1,155.7528,63.50288
71,1,155.7528,94.80072799999999
32,2,164.592,97.52228
15,1,185.928,83.91452
4,2,91.44,14.514944
75,1,155.44799999999998,87.089664
73,2,170.688,72.57472
45,2,170.688,99.79024
16,1,188.976,90.7184
16,1,188.976,90.7184
12,2,176.784,58.96696
47,1,176.784,90.7184
56,1,155.7528,104.32616
20,1,155.7528,74.84268
54,2,167.64000000000001,58.96696
24,2,167.64000000000001,58.96696
73,1,155.44799999999998,88.45044
71,2,152.4,45.3592
71,1,185.928,97.52228
57,2,173.73600000000002,63.50288
55,2,152.4,44.452016
49,1,155.44799999999998,90.264808
50,2,164.592,95.25431999999999
22,1,155.7528,77.11064
45,2,155.7528,95.25431999999999
17,2,179.83200000000002,81.64656
56,1,188.976,90.7184
56,2,155.44799999999998,61.23492
32,1,188.976,79.3786
31,2,170.688,86.18248
49,2,158.496,49.89512
53,1,179.83200000000002,86.18248
50,2,161.54399999999998,49.89512
55,1,182.88,138.34556
57,2,170.688,63.50288
44,1,179.83200000000002,72.57472
45,2,155.44799999999998,55.791816
20,2,170.688,52.16308
15,1,179.83200000000002,65.77083999999999
41,2,170.688,65.77083999999999
21,2,167.64000000000001,56.699
14,1,170.688,58.96696
49,1,182.88,92.98636
45,2,170.688,81.64656
14,1,170.688,58.96696
12,1,125.27280000000002,39.916095999999996
48,2,176.784,56.699
48,1,176.784,95.25431999999999
16,1,185.928,72.57472
12,2,152.4,45.3592
57,2,164.592,74.84268
62,1,188.976,106.59412
61,1,176.784,83.91452
61,2,158.496,65.77083999999999
20,2,164.592,58.96696
30,1,173.73600000000002,72.57472
34,2,170.688,136.0776
50,2,170.688,90.7184
53,1,185.928,97.52228
51,2,179.83200000000002,61.23492
47,1,167.64000000000001,80.739376
11,2,167.64000000000001,47.627159999999996
50,1,182.88,67.131616
49,2,176.784,56.699
18,2,173.73600000000002,49.89512
52,2,164.592,58.96696
23,1,182.88,77.11064
54,1,185.928,90.7184
43,1,176.784,87.089664
42,2,155.44799999999998,65.77083999999999
14,2,155.44799999999998,51.709488
12,2,146.304,38.55532
8,1,121.92,24.94756
46,2,167.64000000000001,65.77083999999999
15,2,176.784,56.699
10,1,152.4,49.89512
50,1,185.928,92.98636
46,1,188.976,106.59412
48,2,173.73600000000002,81.64656
19,2,173.73600000000002,63.50288
16,1,188.976,81.64656
62,2,158.496,81.64656
46,1,185.928,117.93392
44,2,155.44799999999998,136.0776
24,1,185.928,99.79024
22,2,170.688,86.18248
20,2,155.44799999999998,81.64656
17,2,179.83200000000002,90.7184
8,2,146.304,29.48348
6,1,140.208,21.772416
42,1,182.88,89.811216
14,1,164.592,68.0388
12,1,155.44799999999998,54.431039999999996
28,2,161.54399999999998,58.96696
47,1,155.7528,85.275296
47,2,170.688,72.57472
16,1,170.688,70.30676
39,1,155.7528,99.79024
39,2,164.592,63.50288
44,2,158.496,53.070264
67,1,179.83200000000002,79.3786
48,1,182.88,88.45044
35,1,182.88,77.11064
31,2,176.784,65.77083999999999
2,2,64.00800000000001,13.607759999999999
55,1,210.312,102.0582
47,2,182.88,77.11064
20,2,179.83200000000002,65.77083999999999
37,2,188.976,113.398
33,2,155.44799999999998,72.57472
44,1,195.072,90.7184
47,2,155.44799999999998,76.203456
15,2,155.44799999999998,72.57472
13,2,170.688,58.96696
64,1,182.88,90.7184
54,2,179.83200000000002,79.3786
19,2,182.88,81.64656
52,1,182.88,95.25431999999999
51,1,155.7528,96.161504
36,1,182.88,81.64656
34,2,164.592,65.77083999999999
2,1,103.632,13.607759999999999
46,1,188.976,102.0582
44,2,167.64000000000001,70.30676
22,2,176.784,74.84268
19,1,182.88,74.84268
30,2,170.688,58.96696
6,1,109.72800000000001,24.94756
50,2,170.688,65.77083999999999
50,2,170.688,86.18248
19,1,149.352,37.194544
9,1,149.352,38.101728
55,1,182.88,113.398
51,2,176.784,81.64656
18,2,173.73600000000002,54.431039999999996
16,1,179.83200000000002,72.57472
67,1,155.7528,90.7184
51,2,173.73600000000002,90.7184
48,1,179.83200000000002,90.7184
61,1,170.688,127.00576
52,1,179.83200000000002,72.57472
53,2,176.784,63.50288
14,1,170.688,58.96696
63,2,170.688,90.7184
40,1,188.976,86.18248
5,1,103.632,18.14368
31,2,167.64000000000001,54.431039999999996
8,2,137.16,31.75144
4,1,103.632,18.597272
65,1,155.44799999999998,86.18248
62,2,164.592,63.50288
50,2,170.688,63.50288
48,2,155.44799999999998,102.0582
83,1,155.44799999999998,99.79024
85,2,128.01600000000002,72.57472
30,1,182.88,86.18248
30,2,158.496,49.89512
33,1,188.976,86.18248
58,1,179.83200000000002,90.7184
56,2,161.54399999999998,81.64656
35,1,182.88,99.79024
89,1,155.44799999999998,81.64656
32,1,155.44799999999998,77.11064
32,2,167.64000000000001,58.96696
2,2,64.3128,11.3398
50,1,167.64000000000001,61.23492
21,1,176.784,79.3786
31,1,155.7528,86.18248
30,2,158.496,61.23492
5,2,128.01600000000002,18.597272
3,1,112.77600000000001,13.607759999999999
43,1,176.784,73.935496
43,1,188.976,90.7184
14,1,192.024,81.64656
65,2,167.64000000000001,68.0388
67,1,155.7528,83.91452
78,1,173.73600000000002,79.3786
62,1,182.88,113.398
58,2,164.592,54.431039999999996
28,2,155.7528,72.57472
67,2,161.54399999999998,113.398
33,2,176.784,84.821704
31,1,182.88,92.98636
51,1,155.7528,99.79024
49,2,155.44799999999998,47.627159999999996
15,2,161.54399999999998,56.699
50,1,176.784,81.64656
61,1,195.072,97.52228
54,2,155.44799999999998,77.11064
64,1,195.072,115.66596
50,1,185.928,81.64656
14,2,161.54399999999998,52.16308
43,2,173.73600000000002,65.77083999999999
21,2,158.496,47.627159999999996
64,1,170.688,99.79024
61,2,164.592,86.18248
42,1,170.688,53.977448
40,2,152.4,49.89512
12,2,134.11200000000002,40.82328
9,2,121.92,23.586784
36,1,176.784,104.32616
47,2,170.688,72.57472
20,2,167.64000000000001,58.96696
11,1,140.208,54.431039999999996
15,2,173.73600000000002,49.89512
5,1,115.824,20.41164
3,2,91.44,13.607759999999999
7,2,124.96799999999999,22.6796
47,1,182.88,74.84268
58,2,164.592,122.46984
26,2,170.688,106.59412
8,2,140.208,53.523856
29,1,176.784,72.57472
27,2,173.73600000000002,79.3786
72,2,167.64000000000001,68.0388
32,1,188.976,99.79024
1,1,60.96,9.07184
31,2,167.64000000000001,104.32616
3,2,106.68,17.236496
51,1,182.88,122.46984
53,1,179.83200000000002,90.7184
37,1,188.976,79.3786
38,2,155.44799999999998,81.64656
16,2,176.784,68.0388
14,2,176.784,63.50288
12,1,170.688,68.0388
43,1,192.024,106.59412
25,2,167.64000000000001,90.7184
36,2,158.496,65.77083999999999
36,1,179.83200000000002,77.11064
16,2,164.592,49.89512
16,2,161.54399999999998,52.16308
63,1,170.688,74.84268
50,1,195.072,108.86207999999999
34,2,164.592,63.50288
24,1,195.072,120.20188
22,2,170.688,65.77083999999999
60,1,155.44799999999998,79.3786
53,1,176.784,74.84268
47,2,173.73600000000002,104.32616
49,1,155.7528,68.0388
17,2,155.7528,95.25431999999999
50,2,170.688,106.59412
18,1,155.7528,63.50288
76,1,167.64000000000001,86.18248
53,1,188.976,158.7572
48,2,170.688,88.45044
23,1,182.88,99.79024
21,2,170.688,99.79024
42,1,195.072,104.32616
11,1,125.27280000000002,41.730464
42,2,173.73600000000002,81.64656
73,1,192.024,102.0582
67,2,173.73600000000002,72.57472
48,1,198.12,92.98636
46,2,170.688,61.23492
10,1,121.92,43.09124
46,1,182.88,145.14944
31,1,185.928,77.11064
30,2,167.64000000000001,56.699
67,1,155.44799999999998,72.57472
66,2,167.64000000000001,63.50288
62,1,182.88,111.13004
62,2,167.64000000000001,61.23492
43,1,155.44799999999998,86.18248
56,1,182.88,102.0582
76,1,182.88,79.3786
52,1,179.83200000000002,113.398
79,1,182.88,81.64656
57,1,182.88,79.3786
46,2,167.64000000000001,72.57472
15,1,155.44799999999998,95.25431999999999
48,1,173.73600000000002,65.77083999999999
48,2,164.592,81.64656
12,2,155.44799999999998,43.544832
7,2,124.96799999999999,22.6796
63,1,170.688,72.57472
53,2,158.496,54.431039999999996
54,2,167.64000000000001,74.84268
14,2,170.688,54.431039999999996
47,1,155.44799999999998,95.25431999999999
43,2,161.54399999999998,52.16308
26,2,170.688,54.431039999999996
35,1,192.024,113.398
43,2,164.592,63.50288
49,2,179.83200000000002,127.00576
38,1,155.44799999999998,91.171992
49,1,155.7528,80.739376
47,2,170.688,63.50288
20,2,152.4,45.3592
72,2,176.784,97.52228
53,2,164.592,58.96696
52,1,182.88,87.996848
50,1,195.072,86.18248
48,1,179.83200000000002,71.667536
21,1,182.88,86.18248
51,1,155.44799999999998,77.11064
43,1,176.784,72.57472
48,2,158.496,58.96696
57,1,155.44799999999998,77.11064
31,1,182.88,86.18248
31,2,182.88,72.57472
15,2,179.83200000000002,65.77083999999999
12,2,170.688,61.23492
22,1,152.4,79.3786
19,1,188.976,81.64656
66,1,198.12,131.54167999999999
69,2,161.54399999999998,63.50288
45,2,167.64000000000001,77.11064
43,1,192.024,83.91452
42,2,176.784,63.50288
50,1,155.7528,90.7184
15,2,161.54399999999998,40.82328
50,2,158.496,45.3592
19,2,164.592,49.89512
11,1,155.44799999999998,34.0194
53,2,161.54399999999998,58.96696
18,2,173.73600000000002,58.059776
17,2,167.64000000000001,54.431039999999996
13,1,155.44799999999998,43.09124
16,2,155.44799999999998,57.152592
83,2,170.688,74.84268
38,2,170.688,81.64656
36,1,188.976,86.18248
60,1,188.976,108.86207999999999
56,2,161.54399999999998,54.431039999999996
34,1,176.784,92.98636
34,2,167.64000000000001,56.699
52,2,167.64000000000001,61.23492
59,1,182.88,102.0582
60,2,173.73600000000002,72.57472
50,2,155.44799999999998,63.50288
25,2,176.784,74.84268
47,1,155.44799999999998,83.91452
77,1,170.688,73.481904
65,1,155.44799999999998,86.18248
67,2,158.496,81.64656
61,1,176.784,83.007336
52,1,176.784,81.64656
17,1,170.688,58.96696
54,2,152.4,57.152592
50,2,176.784,70.30676
18,2,170.688,61.23492
60,2,173.73600000000002,72.57472
63,1,179.83200000000002,88.45044
88,1,155.7528,83.91452
87,2,170.688,74.84268
62,2,152.4,58.96696
36,1,182.88,111.583632
61,1,188.976,121.562656
9,2,140.208,31.75144
9,1,124.96799999999999,34.926584
9,2,146.304,36.28736
49,2,179.83200000000002,68.0388
35,1,185.928,83.91452
30,2,173.73600000000002,72.57472
29,1,155.44799999999998,79.3786
29,2,176.784,90.7184
29,1,182.88,81.64656
28,1,182.88,70.30676
37,1,185.928,83.91452
35,2,176.784,65.77083999999999
47,1,155.7528,106.59412
48,2,176.784,54.431039999999996
19,1,188.976,79.3786
17,2,176.784,58.96696
14,1,185.928,65.77083999999999
10,1,152.4,43.09124
7,2,128.01600000000002,31.75144
26,1,185.928,72.57472
27,2,179.83200000000002,63.50288
2,1,88.392,14.968536
47,1,176.784,72.57472
35,1,155.44799999999998,86.18248
56,1,155.7528,86.18248
49,2,170.688,71.667536
51,1,185.928,83.91452
22,1,173.73600000000002,70.30676
4,1,94.488,12.700576
30,2,152.4,54.431039999999996
40,1,176.784,68.0388
60,1,155.7528,106.59412
45,1,182.88,136.0776
44,2,170.688,104.32616
19,2,167.64000000000001,79.3786
15,2,164.592,72.57472
45,1,167.64000000000001,72.57472
45,2,152.4,70.760352
13,1,155.44799999999998,63.50288
6,1,121.92,20.41164
8,2,121.92,20.41164
29,2,176.784,74.84268
28,1,195.072,117.93392
43,2,155.44799999999998,68.0388
41,1,167.64000000000001,81.64656
17,1,155.44799999999998,86.18248
9,1,115.824,24.94756
6,1,106.68,18.14368
45,2,170.688,56.699
50,1,182.88,86.18248
55,2,158.496,61.23492
50,1,188.976,113.398
48,2,164.592,81.64656
31,1,185.928,86.18248
37,2,173.73600000000002,77.11064
54,1,182.88,83.91452
54,1,176.784,74.84268
64,2,179.83200000000002,95.25431999999999
59,2,155.44799999999998,86.18248
16,1,161.54399999999998,65.77083999999999
27,2,161.54399999999998,46.266384
59,2,158.496,90.7184
40,1,201.16799999999998,99.79024
38,2,170.688,67.131616
3,1,100.58399999999999,15.87572
1,1,76.2,11.3398
61,2,176.784,79.3786
60,2,176.784,136.0776
35,2,164.592,79.3786
33,2,167.64000000000001,63.50288
33,1,204.216,95.25431999999999
40,2,158.496,49.89512
50,1,182.88,90.7184
58,1,167.64000000000001,77.11064
42,1,182.88,86.18248
41,1,182.88,81.64656
42,2,170.688,58.96696
6,1,121.92,22.6796
51,1,179.83200000000002,78.925008
37,1,164.592,77.11064
27,2,152.4,77.11064
61,2,173.73600000000002,56.699
75,1,176.784,74.84268
72,2,158.496,86.18248
53,2,173.73600000000002,61.23492
53,1,195.072,91.625584
42,1,192.024,108.86207999999999
39,2,173.73600000000002,63.50288
4,2,137.16,17.236496
3,1,131.064,15.87572
40,1,155.44799999999998,90.7184
58,1,185.928,97.52228
60,2,161.54399999999998,81.64656
73,2,161.54399999999998,73.028312
9,2,124.96799999999999,28.122704
47,1,179.83200000000002,72.57472
44,1,155.44799999999998,77.11064
50,1,182.88,96.161504
48,2,164.592,65.77083999999999
11,2,121.92,36.28736
49,1,176.784,68.0388
49,2,161.54399999999998,52.16308
14,1,170.688,58.96696
34,2,152.4,47.627159999999996
4,1,91.44,14.968536
43,2,155.7528,86.18248
52,1,182.88,90.7184
43,1,155.44799999999998,86.18248
39,2,179.83200000000002,57.152592
51,1,182.88,108.86207999999999
63,2,170.688,90.7184
69,1,179.83200000000002,77.11064
51,1,155.44799999999998,81.64656
49,2,173.73600000000002,72.57472
21,2,188.976,108.86207999999999
19,2,170.688,54.431039999999996
2,2,85.344,18.14368
45,2,167.64000000000001,58.96696
15,1,134.11200000000002,52.16308
54,2,158.496,61.23492
60,1,182.88,79.3786
53,1,155.7528,81.64656
54,2,179.83200000000002,70.30676
52,2,176.784,81.64656
53,1,155.44799999999998,92.98636
50,1,201.16799999999998,81.64656
15,1,182.88,63.50288
55,2,170.688,81.64656
18,2,167.64000000000001,61.23492
16,2,164.592,56.699
44,2,161.54399999999998,61.23492
57,1,195.072,83.460928
49,2,158.496,55.338224
15,2,164.592,48.987936
17,2,158.496,52.616672
40,2,167.64000000000001,77.11064
48,1,155.44799999999998,95.25431999999999
5,1,106.68,19.050864
58,1,188.976,99.79024
58,2,176.784,68.0388
40,2,176.784,65.77083999999999
41,1,192.024,99.79024
10,2,146.304,27.215519999999998
8,2,146.304,27.215519999999998
7,2,131.064,22.6796
5,1,131.064,22.6796
60,2,164.592,61.23492
30,1,182.88,86.18248
78,2,158.496,62.595696
35,1,185.928,81.64656
36,2,155.44799999999998,77.11064
9,2,143.256,32.658624
7,1,124.96799999999999,24.493968
49,1,155.44799999999998,90.7184
48,2,179.83200000000002,54.431039999999996
9,2,146.304,24.94756
3,1,97.536,15.87572
57,2,173.73600000000002,87.089664
40,2,173.73600000000002,72.57472
39,1,182.88,95.25431999999999
24,2,155.7528,52.16308
62,2,161.54399999999998,62.595696
52,1,155.44799999999998,83.91452
18,1,155.44799999999998,72.57472
16,1,155.7528,68.0388
69,1,176.784,131.54167999999999
67,2,164.592,58.96696
54,2,167.64000000000001,63.50288
65,1,182.88,88.45044
80,2,152.4,38.55532
65,2,164.592,61.23492
63,1,152.4,73.481904
51,2,173.73600000000002,72.57472
58,1,188.976,90.7184
69,1,155.44799999999998,83.91452
59,1,182.88,86.18248
57,2,170.688,70.30676
63,2,164.592,57.152592
64,1,179.83200000000002,68.0388
42,1,185.928,88.45044
37,2,170.688,72.57472
21,1,170.688,68.0388
11,1,128.01600000000002,27.215519999999998
49,1,185.928,79.3786
43,2,176.784,63.50288
46,2,164.592,74.84268
13,1,124.96799999999999,48.080752
48,1,176.784,77.11064
50,2,152.4,52.16308
42,1,185.928,127.00576
43,2,207.264,81.64656
12,2,170.688,56.699
9,2,152.4,49.89512
7,2,140.208,36.28736
49,1,155.44799999999998,88.45044
48,2,152.4,50.802304
14,2,158.496,46.719976
9,1,149.352,30.844256
60,1,179.83200000000002,63.50288
60,2,155.44799999999998,45.3592
38,1,155.44799999999998,88.45044
36,2,164.592,72.57472
14,1,161.54399999999998,68.0388
55,1,182.88,80.28578399999999
52,2,176.784,72.57472
63,1,155.7528,86.18248
60,2,164.592,68.0388
59,1,182.88,83.91452
59,2,164.592,47.627159999999996
23,1,155.44799999999998,58.96696
17,1,179.83200000000002,61.23492
65,2,170.688,70.760352
65,2,176.784,70.30676
53,2,161.54399999999998,74.84268
9,1,146.304,28.576296
61,1,179.83200000000002,79.3786
32,2,170.688,54.431039999999996
65,2,170.688,53.523856
25,1,188.976,88.45044
25,1,192.024,99.79024
25,1,182.88,79.3786
59,2,170.688,63.50288
58,1,182.88,77.11064
73,1,170.688,90.7184
55,2,170.688,68.0388
54,1,192.024,92.98636
50,2,176.784,49.441528
13,2,164.592,54.431039999999996
10,1,152.4,45.3592
39,2,176.784,58.96696
32,1,195.072,88.45044
32,2,179.83200000000002,53.523856
52,1,192.024,115.66596
63,1,188.976,90.7184
61,2,176.784,68.0388
83,2,158.496,55.338224
83,1,173.73600000000002,76.657048
56,1,185.928,99.79024
53,2,167.64000000000001,56.699
16,2,158.496,56.699
61,2,161.54399999999998,54.431039999999996
71,1,182.88,86.18248
71,2,173.73600000000002,74.84268
57,2,155.44799999999998,72.57472
57,1,179.83200000000002,72.57472
45,2,152.4,70.30676
45,1,179.83200000000002,79.3786
12,1,170.688,58.96696
64,1,179.83200000000002,83.91452
58,2,173.73600000000002,64.863656
41,1,155.44799999999998,72.57472
41,2,164.592,61.23492
12,2,164.592,49.89512
10,2,152.4,43.09124
16,1,182.88,68.0388
53,1,186.23280000000003,83.91452
51,1,179.83200000000002,74.84268
49,2,164.592,52.16308
17,2,164.592,56.699
36,2,152.4,45.3592
41,2,164.592,65.77083999999999
40,1,170.688,65.77083999999999
14,2,161.54399999999998,57.606184
12,1,124.96799999999999,32.658624
52,2,164.592,48.080752
52,1,192.024,77.11064
77,1,176.784,77.11064
81,1,176.784,89.811216
82,2,161.54399999999998,61.23492
41,1,185.928,86.18248
59,1,185.928,83.91452
38,2,161.54399999999998,52.16308
33,1,155.44799999999998,65.77083999999999
32,2,176.784,63.50288
49,2,170.688,68.0388
25,1,182.88,104.32616
16,1,179.83200000000002,63.50288
22,1,192.024,104.32616
18,1,185.928,68.0388
54,2,188.976,97.52228
41,1,155.7528,97.52228
45,2,155.44799999999998,81.64656
6,2,109.72800000000001,18.14368
69,2,167.64000000000001,89.811216
12,2,167.64000000000001,54.431039999999996
45,2,179.83200000000002,54.431039999999996
55,1,182.88,81.64656
71,1,155.44799999999998,72.57472
38,1,185.928,72.57472
39,2,176.784,74.84268
10,1,124.96799999999999,34.0194
6,2,109.72800000000001,20.41164
8,2,121.92,27.215519999999998
50,2,170.688,89.811216
51,1,155.44799999999998,77.11064
51,2,176.784,72.57472
24,1,185.928,86.18248
56,1,182.88,95.25431999999999
55,2,176.784,58.96696
52,2,173.73600000000002,117.93392
24,2,170.688,81.64656
40,1,179.83200000000002,81.64656
35,2,170.688,63.50288
54,2,158.496,52.16308
4,2,109.72800000000001,20.41164
37,2,176.784,124.7378
30,1,188.976,90.7184
24,2,176.784,63.50288
49,1,182.88,92.98636
50,2,170.688,72.57472
35,1,182.88,86.18248
35,2,170.688,63.50288
43,2,158.496,72.57472
43,1,179.83200000000002,72.57472
15,1,170.688,49.89512
13,2,149.352,36.28736
34,1,155.44799999999998,81.64656
31,2,176.784,74.84268
39,2,158.496,58.96696
38,1,188.976,83.91452
44,1,176.784,74.84268
11,1,152.4,41.276872
42,2,173.73600000000002,74.84268
14,1,155.44799999999998,42.637648
12,2,146.304,38.55532
36,1,188.976,90.7184
5,1,109.72800000000001,19.958047999999998
36,2,179.83200000000002,61.23492
8,2,94.488,21.772416
54,2,164.592,48.987936
64,1,173.73600000000002,68.0388
72,1,155.44799999999998,90.7184
43,1,188.976,77.11064
50,2,170.688,54.431039999999996
52,1,185.928,90.7184
16,2,155.44799999999998,58.96696
50,2,176.784,81.64656
18,2,185.928,68.0388
47,1,188.976,90.7184
64,2,170.688,90.7184
15,1,182.88,68.0388
46,1,179.83200000000002,65.77083999999999
34,2,167.64000000000001,53.070264
43,1,188.976,79.3786
7,2,128.01600000000002,22.6796
84,1,155.44799999999998,95.707912
81,2,170.688,65.77083999999999
40,2,170.688,81.64656
11,1,158.496,45.3592
19,1,176.784,77.11064
50,2,161.54399999999998,58.96696
59,1,176.784,88.45044
37,1,182.88,111.13004
70,1,155.7528,76.203456
60,2,170.688,90.7184
17,1,188.976,71.667536
16,1,192.024,92.98636
10,1,121.92,27.215519999999998
52,1,155.44799999999998,90.7184
51,2,173.73600000000002,56.699
18,2,170.688,65.77083999999999
30,2,176.784,63.50288
59,1,179.83200000000002,85.275296
56,2,170.688,68.0388
5,2,94.7928,22.226008
38,2,173.73600000000002,70.30676
9,2,146.304,32.658624
2,1,97.536,16.782904
53,1,155.44799999999998,99.79024
48,2,173.73600000000002,79.3786
35,2,173.73600000000002,58.96696
71,1,155.7528,88.45044
33,2,167.64000000000001,64.410064
37,1,179.83200000000002,80.739376
51,1,185.928,90.7184
41,2,179.83200000000002,58.96696
68,2,167.64000000000001,67.131616
63,1,188.976,86.18248
63,2,152.4,68.0388
79,2,161.54399999999998,74.84268
55,2,176.784,70.30676
38,2,173.73600000000002,68.0388
40,1,179.83200000000002,75.749864
68,1,170.688,79.3786
57,1,182.88,104.32616
56,2,167.64000000000001,104.32616
60,2,164.592,65.77083999999999
76,2,176.784,92.98636
63,1,155.7528,89.357624
46,1,155.7528,102.0582
33,1,188.976,90.7184
7,1,131.064,29.48348
4,2,112.77600000000001,18.14368
2,2,94.488,15.87572
28,2,155.44799999999998,100.243832
67,1,176.784,79.3786
64,2,164.592,65.77083999999999
63,1,173.73600000000002,81.64656
60,2,170.688,54.431039999999996
42,2,167.64000000000001,83.91452
22,1,161.54399999999998,61.23492
45,1,176.784,74.84268
53,1,185.928,97.52228
41,1,155.44799999999998,83.91452
37,2,155.44799999999998,68.0388
25,2,158.496,45.3592
27,1,182.88,72.57472
62,1,179.83200000000002,113.398
56,2,170.688,72.57472
44,1,185.928,226.796
53,1,179.83200000000002,117.93392
27,1,155.7528,77.11064
21,2,161.54399999999998,70.30676
37,1,173.73600000000002,72.57472
47,1,188.976,102.0582
47,2,176.784,63.50288
49,1,185.928,99.79024
45,2,167.64000000000001,124.7378
20,2,161.54399999999998,86.18248
17,1,155.44799999999998,92.98636
31,2,167.64000000000001,68.0388
35,1,182.88,90.7184
6,2,149.352,20.41164
1,1,76.2,13.607759999999999
58,2,176.784,119.748288
26,1,179.83200000000002,90.7184
26,1,155.44799999999998,81.64656
28,1,179.83200000000002,104.32616
40,1,182.88,104.32616
31,2,179.83200000000002,102.0582
70,1,188.976,122.46984
50,2,170.688,71.213944
83,1,173.73600000000002,61.688512
84,2,152.4,54.431039999999996
43,1,185.928,82.553744
59,1,188.976,113.398
46,2,155.7528,119.748288
50,1,182.88,83.460928
51,2,155.44799999999998,81.64656
45,1,167.64000000000001,76.203456
60,2,161.54399999999998,72.57472
51,2,173.73600000000002,88.45044
20,1,192.024,70.30676
32,2,155.44799999999998,49.89512
46,2,173.73600000000002,61.23492
84,2,152.4,56.699
47,1,155.44799999999998,81.64656
77,1,152.4,83.91452
16,1,188.976,68.0388
49,2,173.73600000000002,65.77083999999999
38,1,155.44799999999998,68.0388
55,1,170.688,65.77083999999999
51,2,158.496,63.50288
23,1,179.83200000000002,79.3786
16,2,125.27280000000002,49.89512
66,1,155.7528,83.91452
61,2,170.688,86.18248
46,1,155.44799999999998,83.91452
60,2,170.688,88.45044
62,1,155.44799999999998,95.25431999999999
21,1,185.928,79.3786
19,1,188.976,74.84268
48,2,179.83200000000002,79.3786
54,1,192.024,88.45044
24,2,173.73600000000002,129.27372
46,1,155.7528,97.52228
4,1,112.77600000000001,19.504456
60,2,152.4,63.50288
77,2,152.4,68.0388
53,1,176.784,77.11064
53,2,167.64000000000001,62.595696
22,2,158.496,57.606184
18,1,155.44799999999998,72.57472
52,2,176.784,81.64656
14,1,188.976,65.77083999999999
17,1,198.12,88.45044
16,1,192.024,68.0388
12,2,152.4,43.09124
9,1,146.304,30.844256
48,1,195.072,86.18248
57,1,176.784,90.7184
57,2,173.73600000000002,58.96696
